n02958343,0,n04166281,0
n02822399,0,n02822579,0
n02822579,0,n02822399,0
n12495146,0,n11750508,0
n11750508,0,n12495146,0
n02445715,0,n02446645,0
n02446645,0,n02445715,0
n03422589,0,n04494204,0
n04494204,0,n03422589,0
n02442845,0,n02441326,0
n02441326,0,n02442845,0
n04148054,0,n02848216,0
n02848216,0,n04148054,0
n09753348,0,n00007846,0
n00007846,0,n09753348,0
n04516672,0,n02997607,0
n02997607,0,n04516672,0
n07642471,0,n07642933,0
n07642933,0,n07642471,0
n02973017,0,n03467984,0
n03467984,0,n02973017,0
n04008385,0,n03100897,0
n03100897,0,n04008385,0
n04531098,0,n03094503,0
n03094503,0,n04531098,0
n01448291,0,n01446589,0
n01446589,0,n01448291,0
n03623556,0,n03973628,0
n03973628,0,n03623556,0
n11923174,0,n11915214,0
n11915214,0,n11923174,0
n09436708,0,n09247410,0
n09247410,0,n09436708,0
n01449374,0,n01448951,0
n01448951,0,n01449374,0
n04613015,0,n03309808,0
n03309808,0,n04613015,0
n11666854,0,n11665372,0
n11665372,0,n11666854,0
n01578575,0,n01581730,0
n01581730,0,n01578575,0
n01855188,0,n01854415,0
n01854415,0,n01855188,0
n04067472,0,n03351434,0
n03351434,0,n04067472,0
n03339296,0,n04605726,0
n04605726,0,n03339296,0
n04359589,0,n02797692,0
n02797692,0,n04359589,0
n10484858,0,n10249950,0
n10249950,0,n10484858,0
n04555897,0,n04437953,0
n04437953,0,n04555897,0
n03076411,0,n04202417,0
n04202417,0,n03076411,0
n11695599,0,n07762114,0
n07762114,0,n11695599,0
n04272054,0,n03852280,0
n03852280,0,n04272054,0
n03419014,0,n04370048,0
n04370048,0,n03419014,0
n10241300,0,n09927089,0
n09927089,0,n10241300,0
n07612632,0,n07618871,0
n07618871,0,n07612632,0
n02770078,0,n02740764,0
n02740764,0,n02770078,0
n13206817,0,n11545714,0
n11545714,0,n13206817,0
n03358726,0,n03358172,0
n03358172,0,n03358726,0
n13139055,0,n11748811,0
n11748811,0,n13139055,0
n13118707,0,n12661538,0
n12661538,0,n13118707,0
n02041085,0,n02040505,0
n02040505,0,n02041085,0
n01922303,0,n01922717,0
n01922717,0,n01922303,0
n02564720,0,n02565072,0
n02565072,0,n02564720,0
n13109733,0,n12773917,0
n12773917,0,n13109733,0
n07884567,0,n07881800,0
n07881800,0,n07884567,0
n02166229,0,n02165456,0
n02165456,0,n02166229,0
n13108662,0,n13108841,0
n13108841,0,n13108662,0
n03928116,0,n03318983,0
n03318983,0,n03928116,0
n12766043,0,n12651821,0
n12651821,0,n12766043,0
n01727646,0,n01729322,0
n01729322,0,n01727646,0
n01823013,0,n01824575,0
n01824575,0,n01823013,0
n04374735,0,n03953416,0
n03953416,0,n04374735,0
n11773628,0,n13120211,0
n13120211,0,n11773628,0
n12278371,0,n12268246,0
n12268246,0,n12278371,0
n02329401,0,n02343772,0
n02343772,0,n02329401,0
n09943239,0,n09893191,0
n09893191,0,n09943239,0
n12041446,0,n12065316,0
n12065316,0,n12041446,0
n11669921,0,n12034141,0
n12034141,0,n11669921,0
n01563128,0,n01567133,0
n01567133,0,n01563128,0
n02970685,0,n04161358,0
n04161358,0,n02970685,0
n12695144,0,n12698027,0
n12698027,0,n12695144,0
n07687211,0,n07679356,0
n07679356,0,n07687211,0
n02401031,0,n02399000,0
n02399000,0,n02401031,0
n11820965,0,n11669921,0
n11669921,0,n11820965,0
n04294212,0,n04294614,0
n04294614,0,n04294212,0
n07903208,0,n07901587,0
n07901587,0,n07903208,0
n03852688,0,n03309465,0
n03309465,0,n03852688,0
n07936263,0,n07881800,0
n07881800,0,n07936263,0
n07769306,0,n12736603,0
n12736603,0,n07769306,0
n02098550,0,n02099029,0
n02099029,0,n02098550,0
n02085374,0,n02084071,0
n02084071,0,n02085374,0
n03209910,0,n03082979,0
n03082979,0,n03209910,0
n04191595,0,n03550153,0
n03550153,0,n04191595,0
n03521076,0,n02963821,0
n02963821,0,n03521076,0
n01563746,0,n01563128,0
n01563128,0,n01563746,0
n04580493,0,n04070727,0
n04070727,0,n04580493,0
n03191776,0,n02770830,0
n02770830,0,n03191776,0
n02136103,0,n02135220,0
n02135220,0,n02136103,0
n12061614,0,n12041446,0
n12041446,0,n12061614,0
n04161981,0,n04326896,0
n04326896,0,n04161981,0
n01826364,0,n01825930,0
n01825930,0,n01826364,0
n03446070,0,n03585073,0
n03585073,0,n03446070,0
n02982232,0,n03183080,0
n03183080,0,n02982232,0
n07881800,0,n07914006,0
n07914006,0,n07881800,0
n04267577,0,n03976657,0
n03976657,0,n04267577,0
n03966976,0,n03489162,0
n03489162,0,n03966976,0
n12284262,0,n12285049,0
n12285049,0,n12284262,0
n13053608,0,n13049953,0
n13049953,0,n13053608,0
n04379243,0,n03654826,0
n03654826,0,n04379243,0
n11545714,0,n13172923,0
n13172923,0,n11545714,0
n13136316,0,n12576323,0
n12576323,0,n13136316,0
n04359589,0,n03654826,0
n03654826,0,n04359589,0
n12355760,0,n12357485,0
n12357485,0,n12355760,0
n12166424,0,n13100677,0
n13100677,0,n12166424,0
n01320872,0,n01862399,0
n01862399,0,n01320872,0
n13144084,0,n13104059,0
n13104059,0,n13144084,0
n10219879,0,n00007846,0
n00007846,0,n10219879,0
n12537569,0,n13100677,0
n13100677,0,n12537569,0
n01922303,0,n01924916,0
n01924916,0,n01922303,0
n03659292,0,n04269086,0
n04269086,0,n03659292,0
n02472987,0,n02472293,0
n02472293,0,n02472987,0
n03309808,0,n02677028,0
n02677028,0,n03309808,0
n04262161,0,n03928116,0
n03928116,0,n04262161,0
n03820728,0,n04377057,0
n04377057,0,n03820728,0
n03204306,0,n03633091,0
n03633091,0,n03204306,0
n07751004,0,n12648045,0
n12648045,0,n07751004,0
n02704949,0,n04541662,0
n04541662,0,n02704949,0
n01525720,0,n01582856,0
n01582856,0,n01525720,0
n04194289,0,n03947888,0
n03947888,0,n04194289,0
n02661017,0,n02663211,0
n02663211,0,n02661017,0
n02882483,0,n02882647,0
n02882647,0,n02882483,0
n04401088,0,n04402746,0
n04402746,0,n04401088,0
n09453008,0,n09302616,0
n09302616,0,n09453008,0
n12041446,0,n12083591,0
n12083591,0,n12041446,0
n03907908,0,n03557360,0
n03557360,0,n03907908,0
n04154152,0,n04011827,0
n04011827,0,n04154152,0
n02074726,0,n02073250,0
n02073250,0,n02074726,0
n04577293,0,n02792552,0
n02792552,0,n04577293,0
n12539832,0,n13100677,0
n13100677,0,n12539832,0
n00007846,0,n10370381,0
n10370381,0,n00007846,0
n03596285,0,n03595860,0
n03595860,0,n03596285,0
n02291748,0,n02291572,0
n02291572,0,n02291748,0
n03001627,0,n03654826,0
n03654826,0,n03001627,0
n04295881,0,n04232312,0
n04232312,0,n04295881,0
n01727646,0,n01728920,0
n01728920,0,n01727646,0
n03790230,0,n03579982,0
n03579982,0,n03790230,0
n07705931,0,n07762114,0
n07762114,0,n07705931,0
n10745770,0,n10129825,0
n10129825,0,n10745770,0
n03419014,0,n04143897,0
n04143897,0,n03419014,0
n02424695,0,n02419796,0
n02419796,0,n02424695,0
n04586932,0,n03945615,0
n03945615,0,n04586932,0
n10787470,0,n10020366,0
n10020366,0,n10787470,0
n02517938,0,n02518324,0
n02518324,0,n02517938,0
n02346627,0,n02346998,0
n02346998,0,n02346627,0
n04395875,0,n02913152,0
n02913152,0,n04395875,0
n12077944,0,n12041446,0
n12041446,0,n12077944,0
n10431625,0,n00007846,0
n00007846,0,n10431625,0
n02248510,0,n02248368,0
n02248368,0,n02248510,0
n04176068,0,n03484083,0
n03484083,0,n04176068,0
n10237196,0,n09622302,0
n09622302,0,n10237196,0
n01468238,0,n01466257,0
n01466257,0,n01468238,0
n13028611,0,n13024012,0
n13024012,0,n13028611,0
n04341686,0,n03290195,0
n03290195,0,n04341686,0
n02441326,0,n02443484,0
n02443484,0,n02441326,0
n01850373,0,n01846331,0
n01846331,0,n01850373,0
n03287733,0,n03789946,0
n03789946,0,n03287733,0
n02445715,0,n02447021,0
n02447021,0,n02445715,0
n03082127,0,n04148054,0
n04148054,0,n03082127,0
n02002075,0,n02003204,0
n02003204,0,n02002075,0
n10521100,0,n10308732,0
n10308732,0,n10521100,0
n10369955,0,n10582746,0
n10582746,0,n10369955,0
n03100897,0,n03316406,0
n03316406,0,n03100897,0
n03614007,0,n04413419,0
n04413419,0,n03614007,0
n12936826,0,n12205694,0
n12205694,0,n12936826,0
n04505470,0,n04505036,0
n04505036,0,n04505470,0
n09238926,0,n09287968,0
n09287968,0,n09238926,0
n03183080,0,n03175604,0
n03175604,0,n03183080,0
n03773504,0,n04565375,0
n04565375,0,n03773504,0
n07824988,0,n07582441,0
n07582441,0,n07824988,0
n13154841,0,n11674332,0
n11674332,0,n13154841,0
n02229544,0,n02226183,0
n02226183,0,n02229544,0
n03366721,0,n03365592,0
n03365592,0,n03366721,0
n04530566,0,n03548626,0
n03548626,0,n04530566,0
n07679356,0,n07681926,0
n07681926,0,n07679356,0
n02291572,0,n02291220,0
n02291220,0,n02291572,0
n03239259,0,n03763968,0
n03763968,0,n03239259,0
n07710283,0,n07719839,0
n07719839,0,n07710283,0
n09830194,0,n10498816,0
n10498816,0,n09830194,0
n03750614,0,n04051825,0
n04051825,0,n03750614,0
n01375204,0,n00015388,0
n00015388,0,n01375204,0
n03100490,0,n04231693,0
n04231693,0,n03100490,0
n01384687,0,n01385330,0
n01385330,0,n01384687,0
n02824448,0,n02676261,0
n02676261,0,n02824448,0
n02281787,0,n02282903,0
n02282903,0,n02281787,0
n02461830,0,n01886756,0
n01886756,0,n02461830,0
n05526957,0,n05238282,0
n05238282,0,n05526957,0
n03020034,0,n03433247,0
n03433247,0,n03020034,0
n12683407,0,n11669921,0
n11669921,0,n12683407,0
n03051540,0,n04335693,0
n04335693,0,n03051540,0
n03966751,0,n03481172,0
n03481172,0,n03966751,0
n03150795,0,n03568117,0
n03568117,0,n03150795,0
n02625851,0,n02625612,0
n02625612,0,n02625851,0
n03183080,0,n04081844,0
n04081844,0,n03183080,0
n12724942,0,n12728164,0
n12728164,0,n12724942,0
n13104059,0,n12268246,0
n12268246,0,n13104059,0
n01639765,0,n01643896,0
n01643896,0,n01639765,0
n07810907,0,n07582609,0
n07582609,0,n07810907,0
n04359589,0,n02888569,0
n02888569,0,n04359589,0
n11669921,0,n12290748,0
n12290748,0,n11669921,0
n03799375,0,n04099429,0
n04099429,0,n03799375,0
n09942970,0,n10317007,0
n10317007,0,n09942970,0
n04524313,0,n04099429,0
n04099429,0,n04524313,0
n10538629,0,n09974648,0
n09974648,0,n10538629,0
n02152740,0,n00015388,0
n00015388,0,n02152740,0
n04264914,0,n03125870,0
n03125870,0,n04264914,0
n03763968,0,n04509592,0
n04509592,0,n03763968,0
n11623105,0,n13108841,0
n13108841,0,n11623105,0
n03854065,0,n04586932,0
n04586932,0,n03854065,0
n13134302,0,n12451915,0
n12451915,0,n13134302,0
n07809368,0,n07827750,0
n07827750,0,n07809368,0
n04413151,0,n03093792,0
n03093792,0,n04413151,0
n01924916,0,n01927456,0
n01927456,0,n01924916,0
n02419796,0,n02425086,0
n02425086,0,n02419796,0
n03536122,0,n02688443,0
n02688443,0,n03536122,0
n03138344,0,n03659292,0
n03659292,0,n03138344,0
n03201638,0,n03450230,0
n03450230,0,n03201638,0
n01651059,0,n01650167,0
n01650167,0,n01651059,0
n02401031,0,n02414578,0
n02414578,0,n02401031,0
n04545471,0,n03391770,0
n03391770,0,n04545471,0
n03321103,0,n02683558,0
n02683558,0,n03321103,0
n04103918,0,n03100490,0
n03100490,0,n04103918,0
n01728572,0,n01727646,0
n01727646,0,n01728572,0
n12303462,0,n13104059,0
n13104059,0,n12303462,0
n07568095,0,n07567707,0
n07567707,0,n07568095,0
n01525720,0,n01576695,0
n01576695,0,n01525720,0
n12582846,0,n12583855,0
n12583855,0,n12582846,0
n02942699,0,n03926148,0
n03926148,0,n02942699,0
n02803349,0,n02804252,0
n02804252,0,n02803349,0
n07818689,0,n07811416,0
n07811416,0,n07818689,0
n03236735,0,n03815278,0
n03815278,0,n03236735,0
n04081844,0,n02685365,0
n02685365,0,n04081844,0
n04576211,0,n04467099,0
n04467099,0,n04576211,0
n00450335,0,n00450866,0
n00450866,0,n00450335,0
n04390873,0,n03691459,0
n03691459,0,n04390873,0
n02041246,0,n02042046,0
n02042046,0,n02041246,0
n07611358,0,n07609840,0
n07609840,0,n07611358,0
n04368496,0,n03239054,0
n03239054,0,n04368496,0
n03141065,0,n02958343,0
n02958343,0,n03141065,0
n03733925,0,n04437953,0
n04437953,0,n03733925,0
n03760671,0,n03667829,0
n03667829,0,n03760671,0
n04489008,0,n04238321,0
n04238321,0,n04489008,0
n02193009,0,n02190166,0
n02190166,0,n02193009,0
n04041544,0,n03078287,0
n03078287,0,n04041544,0
n12413419,0,n12412987,0
n12412987,0,n12413419,0
n07908411,0,n07907943,0
n07907943,0,n07908411,0
n02433925,0,n02430045,0
n02430045,0,n02433925,0
n02576223,0,n02578233,0
n02578233,0,n02576223,0
n03409591,0,n04089152,0
n04089152,0,n03409591,0
n03093792,0,n04413151,0
n04413151,0,n03093792,0
n01482330,0,n01482071,0
n01482071,0,n01482330,0
n07570720,0,n10012484,0
n10012484,0,n07570720,0
n07755411,0,n07755707,0
n07755707,0,n07755411,0
n03391770,0,n03391301,0
n03391301,0,n03391770,0
n02738535,0,n03001627,0
n03001627,0,n02738535,0
n03820950,0,n04377057,0
n04377057,0,n03820950,0
n12751172,0,n13109733,0
n13109733,0,n12751172,0
n07764486,0,n12775919,0
n12775919,0,n07764486,0
n11950345,0,n11669921,0
n11669921,0,n11950345,0
n11665372,0,n11666854,0
n11666854,0,n11665372,0
n01621127,0,n01625562,0
n01625562,0,n01621127,0
n10732010,0,n10340312,0
n10340312,0,n10732010,0
n02727825,0,n03257586,0
n03257586,0,n02727825,0
n03032811,0,n03208556,0
n03208556,0,n03032811,0
n13125117,0,n12412987,0
n12412987,0,n13125117,0
n01726692,0,n01752165,0
n01752165,0,n01726692,0
n10293861,0,n10271677,0
n10271677,0,n10293861,0
n10557854,0,n10508710,0
n10508710,0,n10557854,0
n01905661,0,n01940736,0
n01940736,0,n01905661,0
n02788148,0,n02777734,0
n02777734,0,n02788148,0
n12651821,0,n12400720,0
n12400720,0,n12651821,0
n03065424,0,n04341686,0
n04341686,0,n03065424,0
n02600798,0,n02600298,0
n02600298,0,n02600798,0
n04469003,0,n04463679,0
n04463679,0,n04469003,0
n13111174,0,n12339526,0
n12339526,0,n13111174,0
n01873310,0,n01871875,0
n01871875,0,n01873310,0
n12205694,0,n12839574,0
n12839574,0,n12205694,0
n03903424,0,n04367011,0
n04367011,0,n03903424,0
n11887119,0,n11669921,0
n11669921,0,n11887119,0
n06276697,0,n06276902,0
n06276902,0,n06276697,0
n03351979,0,n03351434,0
n03351434,0,n03351979,0
n02403231,0,n02402425,0
n02402425,0,n02403231,0
n04400289,0,n04404412,0
n04404412,0,n04400289,0
n07693972,0,n07684600,0
n07684600,0,n07693972,0
n02206270,0,n02218713,0
n02218713,0,n02206270,0
n12293723,0,n12295796,0
n12295796,0,n12293723,0
n12322099,0,n12320010,0
n12320010,0,n12322099,0
n04511002,0,n03868044,0
n03868044,0,n04511002,0
n02324045,0,n02325366,0
n02325366,0,n02324045,0
n01563128,0,n01525720,0
n01525720,0,n01563128,0
n12108871,0,n12102133,0
n12102133,0,n12108871,0
n09857007,0,n10172080,0
n10172080,0,n09857007,0
n04402746,0,n03078287,0
n03078287,0,n04402746,0
n02882647,0,n02882483,0
n02882483,0,n02882647,0
n11672400,0,n11665372,0
n11665372,0,n11672400,0
n03790230,0,n03512911,0
n03512911,0,n03790230,0
n09632518,0,n10759151,0
n10759151,0,n09632518,0
n04590553,0,n03791235,0
n03791235,0,n04590553,0
n04434932,0,n03540267,0
n03540267,0,n04434932,0
n12285369,0,n12284262,0
n12284262,0,n12285369,0
n01776313,0,n01776705,0
n01776705,0,n01776313,0
n02604954,0,n02554730,0
n02554730,0,n02604954,0
n04574999,0,n03430551,0
n03430551,0,n04574999,0
n04008634,0,n02871963,0
n02871963,0,n04008634,0
n07679356,0,n07682624,0
n07682624,0,n07679356,0
n01466257,0,n01468238,0
n01468238,0,n01466257,0
n12205694,0,n12837803,0
n12837803,0,n12205694,0
n12921868,0,n12917901,0
n12917901,0,n12921868,0
n03804744,0,n04383130,0
n04383130,0,n03804744,0
n02450034,0,n02450829,0
n02450829,0,n02450034,0
n03825080,0,n03877472,0
n03877472,0,n03825080,0
n12858397,0,n12858150,0
n12858150,0,n12858397,0
n07767344,0,n12301180,0
n12301180,0,n07767344,0
n12638218,0,n12638556,0
n12638556,0,n12638218,0
n12491826,0,n13104059,0
n13104059,0,n12491826,0
n01639765,0,n01653509,0
n01653509,0,n01639765,0
n09619168,0,n10787470,0
n10787470,0,n09619168,0
n02594250,0,n02596252,0
n02596252,0,n02594250,0
n12725940,0,n12724942,0
n12724942,0,n12725940,0
n10370381,0,n10488309,0
n10488309,0,n10370381,0
n03802393,0,n03309808,0
n03309808,0,n03802393,0
n02164464,0,n02171453,0
n02171453,0,n02164464,0
n01674464,0,n01685439,0
n01685439,0,n01674464,0
n07751451,0,n07705931,0
n07705931,0,n07751451,0
n12705013,0,n12705978,0
n12705978,0,n12705013,0
n04367011,0,n03928116,0
n03928116,0,n04367011,0
n03209910,0,n03706653,0
n03706653,0,n03209910,0
n04295881,0,n03379204,0
n03379204,0,n04295881,0
n04315948,0,n02705944,0
n02705944,0,n04315948,0
n02059162,0,n02057731,0
n02057731,0,n02059162,0
n02274822,0,n02276902,0
n02276902,0,n02274822,0
n07682624,0,n07679356,0
n07679356,0,n07682624,0
n02290664,0,n02288789,0
n02288789,0,n02290664,0
n03415252,0,n04507155,0
n04507155,0,n03415252,0
n02541687,0,n02542017,0
n02542017,0,n02541687,0
n04079244,0,n04073948,0
n04073948,0,n04079244,0
n07757602,0,n07757312,0
n07757312,0,n07757602,0
n04970916,0,n04959672,0
n04959672,0,n04970916,0
n10022908,0,n10376523,0
n10376523,0,n10022908,0
n12373100,0,n07762244,0
n07762244,0,n12373100,0
n03689157,0,n04417180,0
n04417180,0,n03689157,0
n03175189,0,n03309808,0
n03309808,0,n03175189,0
n11545714,0,n12952165,0
n12952165,0,n11545714,0
n02049532,0,n02021795,0
n02021795,0,n02049532,0
n10585077,0,n00007846,0
n00007846,0,n10585077,0
n03082979,0,n03314608,0
n03314608,0,n03082979,0
n03502509,0,n03531281,0
n03531281,0,n03502509,0
n03705379,0,n03183080,0
n03183080,0,n03705379,0
n12205694,0,n12028424,0
n12028424,0,n12205694,0
n07582441,0,n07824988,0
n07824988,0,n07582441,0
n02622955,0,n02554730,0
n02554730,0,n02622955,0
n02536456,0,n02534734,0
n02534734,0,n02536456,0
n03791235,0,n02891188,0
n02891188,0,n03791235,0
n02180233,0,n02164464,0
n02164464,0,n02180233,0
n12765115,0,n13104059,0
n13104059,0,n12765115,0
n13193642,0,n13194036,0
n13194036,0,n13193642,0
n02044178,0,n02040505,0
n02040505,0,n02044178,0
n12869478,0,n13118707,0
n13118707,0,n12869478,0
n13032115,0,n13032381,0
n13032381,0,n13032115,0
n07679356,0,n07566863,0
n07566863,0,n07679356,0
n02554730,0,n02581957,0
n02581957,0,n02554730,0
n11552386,0,n11665372,0
n11665372,0,n11552386,0
n01318478,0,n00015388,0
n00015388,0,n01318478,0
n03469493,0,n03467984,0
n03467984,0,n03469493,0
n03719343,0,n04190052,0
n04190052,0,n03719343,0
n02973236,0,n04574999,0
n04574999,0,n02973236,0
n13104059,0,n12735160,0
n12735160,0,n13104059,0
n10317500,0,n10249459,0
n10249459,0,n10317500,0
n02264363,0,n02264885,0
n02264885,0,n02264363,0
n02402425,0,n02403454,0
n02403454,0,n02402425,0
n10340312,0,n10732010,0
n10732010,0,n10340312,0
n04603872,0,n02728440,0
n02728440,0,n04603872,0
n03654576,0,n03050026,0
n03050026,0,n03654576,0
n12281241,0,n12283542,0
n12283542,0,n12281241,0
n07763629,0,n12371439,0
n12371439,0,n07763629,0
n10435988,0,n00475787,0
n00475787,0,n10435988,0
n01746359,0,n01745125,0
n01745125,0,n01746359,0
n10084295,0,n09619168,0
n09619168,0,n10084295,0
n00007846,0,n10752480,0
n10752480,0,n00007846,0
n01500091,0,n01500854,0
n01500854,0,n01500091,0
n12665048,0,n12666369,0
n12666369,0,n12665048,0
n02050004,0,n02049532,0
n02049532,0,n02050004,0
n13104059,0,n12699301,0
n12699301,0,n13104059,0
n02740764,0,n02770078,0
n02770078,0,n02740764,0
n11669921,0,n11915214,0
n11915214,0,n11669921,0
n04474466,0,n04248851,0
n04248851,0,n04474466,0
n04060904,0,n04476259,0
n04476259,0,n04060904,0
n01605630,0,n01606177,0
n01606177,0,n01605630,0
n03852688,0,n03838298,0
n03838298,0,n03852688,0
n12015959,0,n11672400,0
n11672400,0,n12015959,0
n03510583,0,n03439814,0
n03439814,0,n03510583,0
n04387706,0,n04451818,0
n04451818,0,n04387706,0
n02758960,0,n04531098,0
n04531098,0,n02758960,0
n02918595,0,n04490091,0
n04490091,0,n02918595,0
n01641739,0,n01640846,0
n01640846,0,n01641739,0
n03374473,0,n04411264,0
n04411264,0,n03374473,0
n12110778,0,n12102133,0
n12102133,0,n12110778,0
n04226537,0,n04361095,0
n04361095,0,n04226537,0
n03048883,0,n03033362,0
n03033362,0,n03048883,0
n10126177,0,n10284064,0
n10284064,0,n10126177,0
n03574816,0,n02708711,0
n02708711,0,n03574816,0
n01979526,0,n01978930,0
n01978930,0,n01979526,0
n13118707,0,n12602262,0
n12602262,0,n13118707,0
n04973386,0,n04973669,0
n04973669,0,n04973386,0
n02755352,0,n03664943,0
n03664943,0,n02755352,0
n07689003,0,n07688412,0
n07688412,0,n07689003,0
n02087122,0,n02098550,0
n02098550,0,n02087122,0
n03038281,0,n02774152,0
n02774152,0,n03038281,0
n02714535,0,n04328329,0
n04328329,0,n02714535,0
n02399000,0,n02439033,0
n02439033,0,n02399000,0
n03943115,0,n03430551,0
n03430551,0,n03943115,0
n10688356,0,n10438172,0
n10438172,0,n10688356,0
n02705944,0,n04043733,0
n04043733,0,n02705944,0
n02550460,0,n02528163,0
n02528163,0,n02550460,0
n02212062,0,n02216740,0
n02216740,0,n02212062,0
n00007846,0,n09610405,0
n09610405,0,n00007846,0
n12582231,0,n13104059,0
n13104059,0,n12582231,0
n11991263,0,n11991549,0
n11991549,0,n11991263,0
n02571167,0,n02570838,0
n02570838,0,n02571167,0
n02406174,0,n02406749,0
n02406749,0,n02406174,0
n13108841,0,n11618861,0
n11618861,0,n13108841,0
n09964411,0,n00007846,0
n00007846,0,n09964411,0
n12863624,0,n12205694,0
n12205694,0,n12863624,0
n02283951,0,n02285179,0
n02285179,0,n02283951,0
n01389507,0,n01421807,0
n01421807,0,n01389507,0
n10117739,0,n00007846,0
n00007846,0,n10117739,0
n01629276,0,n01632047,0
n01632047,0,n01629276,0
n03532342,0,n03436990,0
n03436990,0,n03532342,0
n01543936,0,n01542786,0
n01542786,0,n01543936,0
n12205694,0,n12906498,0
n12906498,0,n12205694,0
n03997484,0,n03481521,0
n03481521,0,n03997484,0
n02480855,0,n02480153,0
n02480153,0,n02480855,0
n12643473,0,n12641413,0
n12641413,0,n12643473,0
n03540595,0,n03043274,0
n03043274,0,n03540595,0
n04361095,0,n04226537,0
n04226537,0,n04361095,0
n02828884,0,n04161981,0
n04161981,0,n02828884,0
n12593341,0,n13135832,0
n13135832,0,n12593341,0
n01983048,0,n01982650,0
n01982650,0,n01983048,0
n01519873,0,n01517565,0
n01517565,0,n01519873,0
n02954340,0,n04232153,0
n04232153,0,n02954340,0
n02441326,0,n02442845,0
n02442845,0,n02441326,0
n12734215,0,n12733647,0
n12733647,0,n12734215,0
n10499857,0,n10083823,0
n10083823,0,n10499857,0
n12401335,0,n13104059,0
n13104059,0,n12401335,0
n03269401,0,n03407369,0
n03407369,0,n03269401,0
n00467719,0,n00467995,0
n00467995,0,n00467719,0
n01909422,0,n01905661,0
n01905661,0,n01909422,0
n07736087,0,n11877860,0
n11877860,0,n07736087,0
n03196598,0,n03211117,0
n03211117,0,n03196598,0
n02068206,0,n02066707,0
n02066707,0,n02068206,0
n01503061,0,n01471682,0
n01471682,0,n01503061,0
n02431122,0,n02431337,0
n02431337,0,n02431122,0
n07747951,0,n12709901,0
n12709901,0,n07747951,0
n02517442,0,n02519148,0
n02519148,0,n02517442,0
n12161056,0,n12160490,0
n12160490,0,n12161056,0
n03183080,0,n03744840,0
n03744840,0,n03183080,0
n04502670,0,n03691459,0
n03691459,0,n04502670,0
n12024445,0,n07733217,0
n07733217,0,n12024445,0
n02329401,0,n02338145,0
n02338145,0,n02329401,0
n13111174,0,n12331066,0
n12331066,0,n13111174,0
n11748002,0,n12560282,0
n12560282,0,n11748002,0
n04236001,0,n03895866,0
n03895866,0,n04236001,0
n02285548,0,n02286425,0
n02286425,0,n02285548,0
n02355477,0,n02355227,0
n02355227,0,n02355477,0
n07800091,0,n07805731,0
n07805731,0,n07800091,0
n13108841,0,n11643835,0
n11643835,0,n13108841,0
n02862048,0,n03623338,0
n03623338,0,n02862048,0
n07609840,0,n07612632,0
n07612632,0,n07609840,0
n00007846,0,n10417682,0
n10417682,0,n00007846,0
n04332243,0,n03339643,0
n03339643,0,n04332243,0
n02219486,0,n02220225,0
n02220225,0,n02219486,0
n12690653,0,n13104059,0
n13104059,0,n12690653,0
n03122748,0,n03376279,0
n03376279,0,n03122748,0
n03183080,0,n03074855,0
n03074855,0,n03183080,0
n13100677,0,n11801392,0
n11801392,0,n13100677,0
n02305407,0,n02283201,0
n02283201,0,n02305407,0
n03790512,0,n03616763,0
n03616763,0,n03790512,0
n02169974,0,n02169497,0
n02169497,0,n02169974,0
n02328942,0,n02328429,0
n02328429,0,n02328942,0
n02346627,0,n02329401,0
n02329401,0,n02346627,0
n10419047,0,n10621514,0
n10621514,0,n10419047,0
n02460009,0,n02453611,0
n02453611,0,n02460009,0
n12205694,0,n12344283,0
n12344283,0,n12205694,0
n07886849,0,n07887634,0
n07887634,0,n07886849,0
n07813495,0,n07809368,0
n07809368,0,n07813495,0
n10737103,0,n09765278,0
n09765278,0,n10737103,0
n03574816,0,n03575958,0
n03575958,0,n03574816,0
n02145424,0,n02141306,0
n02141306,0,n02145424,0
n02756098,0,n02726017,0
n02726017,0,n02756098,0
n11693981,0,n07760859,0
n07760859,0,n11693981,0
n12387633,0,n12387839,0
n12387839,0,n12387633,0
n04412416,0,n04411264,0
n04411264,0,n04412416,0
n11720643,0,n11720353,0
n11720353,0,n11720643,0
n07886572,0,n07886849,0
n07886849,0,n07886572,0
n04018667,0,n04446276,0
n04446276,0,n04018667,0
n03492250,0,n04071102,0
n04071102,0,n03492250,0
n12759273,0,n13110915,0
n13110915,0,n12759273,0
n11944196,0,n11998888,0
n11998888,0,n11944196,0
n03932670,0,n03897943,0
n03897943,0,n03932670,0
n02014237,0,n02000954,0
n02000954,0,n02014237,0
n12714949,0,n12714755,0
n12714755,0,n12714949,0
n07597365,0,n07601809,0
n07601809,0,n07597365,0
n01726692,0,n01727646,0
n01727646,0,n01726692,0
n07811416,0,n07817599,0
n07817599,0,n07811416,0
n07713895,0,n07713395,0
n07713395,0,n07713895,0
n02562315,0,n02564403,0
n02564403,0,n02562315,0
n01789386,0,n02153203,0
n02153203,0,n01789386,0
n04192858,0,n03959701,0
n03959701,0,n04192858,0
n10620758,0,n10619642,0
n10619642,0,n10620758,0
n03418242,0,n03649909,0
n03649909,0,n03418242,0
n09619168,0,n00007846,0
n00007846,0,n09619168,0
n12316444,0,n12316572,0
n12316572,0,n12316444,0
n12205694,0,n12022382,0
n12022382,0,n12205694,0
n13108841,0,n11654438,0
